id,persona,question,answer,context,disease_phase,tags,source_file,chunk_index,pass_num,judge_score
chikungunya_qa_0992,Paciente,Meu bebê vai precisar ficar no hospital se houver suspeita de chikungunya?,"Sim, se houver suspeita de chikungunya e o parto não ocorreu em maternidade GAR, seu bebê precisará ficar internado por 7 dias no hospital para observação. Caso o recém-nascido apresente alguma sintomatologia durante esse período, ele deverá ser encaminhado à UTI Neonatal em uma unidade GAR de referência. Além disso, em caso de óbito em investigação por chikungunya, é importante informar a Coordenação Estadual de Vigilância das Arboviroses (CEVARB) pelo e-mail dengue@saude.mg.gov.br.",O RN deverá ficar internado por **7 dias** no estabelecimento de saúde em observação.,N/A (Geral),"#Sintomas, #Tratamento",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,90,4,98.75
chikungunya_qa_0993,Médica,Qual é a frequência de notificação dos casos de chikungunya?,"Os casos de chikungunya devem ser notificados semanalmente. No entanto, há exceções importantes: casos de ocorrência em áreas sem transmissão ou se houver óbito devem ser comunicados em, no máximo, 24 horas.",Os casos são de **notificação compulsória SEMANAL**,N/A (Geral),#Epidemiologia,Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,91,1,100.0
chikungunya_qa_0994,Paciente,"E se eu tomar a vacina chikungunya, mas já tinha recebido outra vacina antes?","Se você tomou outra vacina antes da vacina chikungunya, é importante considerar o intervalo entre as vacinas. Se a vacina anterior for atenuada, deve haver um intervalo mínimo de 28 dias antes de receber a vacina chikungunya. Se a vacina anterior for de outra plataforma, o intervalo mínimo é de 14 dias. Caso tenha recebido a vacina chikungunya no lugar de outra vacina, a vacina chikungunya deve ser administrada novamente, respeitando os mesmos intervalos.","Outra vacina administrada no lugar da vacina chikungunya | Administrar a vacina chikungunya; intervalo mínimo de 28 dias se vacina prévia atenuada, ou 14 dias se outra plataforma",N/A (Geral),"#Tratamento, #Vacinação",Nota Técnica nº 642025-CGFAMDPNISVSAMS.md,100,4,95.0
chikungunya_qa_0995,Médica,Qual é a conduta recomendada para pacientes que apresentam superdosagem?,A conduta recomendada para pacientes que apresentam superdosagem é manter a dose e acompanhar conforme orientação específica.,- Superdosagem,Fase Aguda,"#Conduta, #Superdosagem",Nota Técnica nº 642025-CGFAMDPNISVSAMS.md,112,1,90.0
chikungunya_qa_0996,Paciente,Quantos anos eu preciso ter para tomar a vacina contra a chikungunya?,Você precisa ter pelo menos 18 anos e não pode ter mais de 59 anos para tomar a vacina contra a chikungunya.,Idade mínima | 18 anos | Não indicada para menores de 18 anos até o momento,N/A (Geral),"#Vacinação, #Idade",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,117,2,100.0
chikungunya_qa_0997,Cuidador,O que devo fazer se notar que a vacina não está adequada?,"Se você perceber que a vacina não está boa, como se a cor estiver diferente ou se tiver partículas estranhas, não a use. É importante avisar a Anvisa sobre isso pelo Notivisa.",Desvio de qualidade deve ser notificado à Anvisa pelo Notivisa.,N/A (Geral),"#Qualidade, #Notificação",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,118,5,100
chikungunya_qa_0998,Médica,Quais são as especificações para a reconstituição da vacina?,"A vacina deve ser reconstituída com agulha calibre 21-25G, comprimento mínimo de 40 mm. Durante a homogeneização, é importante homogeneizar com movimentos circulares suaves, **não agitar e não inverter o frasco**. Após a homogeneização, deve-se aguardar pelo menos 1 minuto. É necessário retirar todo o conteúdo (0,5 mL) inclinando levemente o frasco, **sem inverter**. A vacina reconstituída deve ser administrada dentro de **2 horas após a reconstituição**. **Atenção:** A vacina reconstituída é límpida, incolor a ligeiramente amarelada. Não utilizar se houver alteração na coloração ou partículas estranhas. Desvio de qualidade deve ser notificado à Anvisa pelo **Notivisa**.","Reconstituição com agulha calibre 21-25G, comprimento mínimo 40 mm. Homogeneizar com movimentos circulares suaves – não agitar e não inverter o frasco. Aguardar pelo menos 1 minuto após homogeneização.",N/A (Geral),"#Reconstituição, #Vacinação",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,118,5,95.0
chikungunya_qa_0999,Cuidador,O que devo fazer após reconstituir a vacina?,"Depois de reconstituir a vacina, espere pelo menos 1 minuto. Depois, incline levemente o frasco e retire todo o conteúdo (0,5 mL), **não inverta** o frasco. Troque a agulha para a aplicação intramuscular e faça a aplicação dentro de **2 horas após a reconstituição**. **Atenção:** A vacina deve ser clara, incolor ou levemente amarelada. Não use se notar alguma mudança na cor ou se houver partículas estranhas. Qualquer problema deve ser informado à Anvisa pelo **Notivisa**.","Aguardar pelo menos 1 minuto após homogeneização. Retirar todo o conteúdo (0,5 mL) inclinando levemente o frasco – não inverter. Trocar a agulha para administração intramuscular.",N/A (Geral),"#Vacina, #Cuidados",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,118,6,98.75
chikungunya_qa_1000,Médica,Quais são as instruções para a administração da vacina?,"A vacina deve ser administrada dentro de 2 horas após a reconstituição. A apresentação é em frasco-ampola com pó liofilizado e seringa pré-preenchida com diluente (água para injetáveis). Para a reconstituição, utilize uma agulha calibre 21-25G, com comprimento mínimo de 40 mm, e homogeneize com movimentos circulares suaves, sem agitar ou inverter o frasco. Após a homogeneização, aguarde pelo menos 1 minuto. Retire todo o conteúdo (0,5 mL) inclinando levemente o frasco, sem inverter. Troque a agulha antes da administração intramuscular. A vacina reconstituída deve ser límpida, incolor a ligeiramente amarelada; não utilize se houver alteração na coloração ou partículas estranhas. Qualquer desvio de qualidade deve ser notificado à Anvisa pelo Notivisa.",Administrar dentro de 2 horas após reconstituição. Apresentação: frasco-ampola com pó liofilizado + seringa pré-preenchida com diluente (água para injetáveis).,N/A (Geral),"#Vacina, #Administração",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,118,6,100.0
chikungunya_qa_1001,Médica,Qual é a técnica recomendada para a homogeneização da vacina?,"A homogeneização deve ser feita com movimentos circulares suaves, sem agitar e sem inverter o frasco. É importante aguardar pelo menos 1 minuto após a homogeneização antes de prosseguir com a retirada do conteúdo.",Homogeneizar com movimentos circulares suaves – não agitar e não inverter o frasco.,N/A (Geral),"#Vacina, #Homogeneização",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,118,6,100.0
chikungunya_qa_1002,Médica,Qual a resposta imunológica observada após 28 dias da vacinação?,"Após 28 dias da vacinação, **98,9%** dos participantes desenvolveram anticorpos neutralizantes. A resposta imunológica robusta é mantida por até 6 meses após a vacinação.",Resposta imunológica robusta mantida por até 6 meses,N/A (Geral),"#RespostaImunológica, #Vacinação",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,119,4,100.0
chikungunya_qa_1003,Paciente,O que significa descompensação de comorbidades?,"Descompensação de comorbidades refere-se à piora das condições de saúde que uma pessoa já possui, que pode ocorrer devido à infecção por chikungunya. Isso significa que doenças pré-existentes, como diabetes, hipertensão ou problemas cardíacos, podem se agravar, levando a um estado geral mais debilitado. Essa situação é especialmente preocupante em grupos vulneráveis, como idosos, imunocomprometidos e pessoas com doenças de base, que estão em maior risco de complicações sérias, incluindo eventos cardíacos e neurológicos, e até mesmo óbito.","Após o registro e utilização em países como Estados Unidos, União Europeia, Reino Unido e Canadá, foi identificado um padrão clínico compatível com manifestações da própria infecção por chikungunya, incluindo: - Piora do estado geral - Descompensação de comorbidades",Fase Aguda,"#Sintomas, #Comorbidades",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,120,2,93.75
chikungunya_qa_1004,Médica,Qual o limiar de títulos de anticorpos neutralizantes proposto para a vacina IXCHIQ?,"O limiar de títulos de anticorpos neutralizantes proposto para a vacina IXCHIQ é de ≥ 150 µPRNT50 no Dia 29 (28 dias após a vacinação), como um parâmetro imunológico substituto relacionado à eficácia. Este título foi baseado em estudos conduzidos para demonstrar proteção contra CHIKV em primatas não humanos e em um estudo soroepidemiológico prospectivo nas Filipinas. Tal estratégia para inferir a proteção da vacina contra a doença foi considerada aceitável.","Desta maneira, foi proposto pelo desenvolvedor a utilização de um limiar de títulos de anticorpos neutralizantes de ≥ 150 µPRNT50 no Dia 29 (28 dias após a vacinação), como um parâmetro imunológico substituto relacionado à eficácia.",N/A (Geral),"#Eficácia, #Imunologia",IXCHIQ (vacina chikungunya) novo registro.md,6,1,100.0
chikungunya_qa_1005,Médica,Quais estudos sustentaram a proposta do limiar de anticorpos para a vacina IXCHIQ?,"A proposta do limiar de anticorpos neutralizantes foi baseada em estudos conduzidos para demonstrar proteção contra CHIKV em primatas não humanos, após a transferência passiva de anticorpos utilizando soro humano de indivíduos vacinados, e em um estudo soroepidemiológico prospectivo conduzido nas Filipinas. Tal estratégia para inferir a proteção da vacina contra a doença foi considerada aceitável.","O título de anticorpos neutralizantes proposto foi baseado em: Estudos conduzidos para demonstrar proteção contra CHIKV em primatas não humanos, após a transferência passiva de anticorpos utilizando soro humano de indivíduos vacinados; Estudo soroepidemiológico prospectivo conduzido nas Filipinas.",N/A (Geral),"#Estudos, #Eficácia",IXCHIQ (vacina chikungunya) novo registro.md,6,1,100.0
chikungunya_qa_1006,Médica,Quais são as reações adversas graves relatadas após a vacinação?,"As reações adversas graves semelhantes a Chikungunya relatadas após a vacinação incluem febre e artralgia, além de outros efeitos adversos como dor nas costas, erupção cutânea, edema periférico e linfadenopatia. A maioria dos sintomas foi leve ou moderada em intensidade e autolimitada após 2 a 4 dias. No entanto, dois participantes apresentaram sintomas prolongados de pelo menos 30 dias de duração.","Embora incomuns, reações adversas graves semelhantes a Chikungunya foram verificadas em indivíduos que receberam a vacina. As reações foram uma combinação de **febre e artralgia** (e/ou com outros efeitos adversos, como dor nas costas, erupção cutânea, edema periférico, linfadenopatia).",N/A (Geral),"#ReaçõesAdversas, #Vacinação",IXCHIQ (vacina chikungunya) novo registro.md,12,6,100.0
chikungunya_qa_1007,Médica,Quais testes laboratoriais são utilizados para confirmar a infecção pelo vírus da chikungunya?,"Os testes laboratoriais utilizados para confirmar a infecção pelo vírus da chikungunya incluem PCR (reação em cadeia da polimerase) e sorologia em amostras de sangue, além de PCR em amostras de urina. O texto não detalha os demais casos.",O sangue é usado para realizar testes laboratoriais que podem detectar o vírus da chikungunya e confirmar a infecção. Isso é feito por meio de técnicas de PCR (reação em cadeia da polimerase) e sorologia.,Fase Aguda,"#Diagnóstico, #Chikungunya",Manejo_Chikungunya_2ed.md,70,2,100.0
chikungunya_qa_1008,Médica,Quais fluidos biológicos podem ser coletados além do sangue e urina?,"Além do sangue e urina, o texto menciona que outros fluidos biológicos, como líquido cefalorraquidiano (LCR) em casos de manifestações neurológicas, podem ser coletados para análise. Também é possível coletar tecidos, que podem ser processados para detectar a presença de antígenos ou material genético do vírus, por meio de testes de imuno-histoquímica e RT-PCR, ou avaliar as alterações patológicas associadas.","outros fluidos biológicos, como líquido cefalorraquidiano (LCR) em casos de manifestações neurológicas, podem ser coletados para análise.",Fase Aguda,"#Coleta, #Chikungunya",Manejo_Chikungunya_2ed.md,70,2,100.0
chikungunya_qa_1009,Cuidador,Quando devo levar meu bebê para a UTI Neonatal?,Leve seu bebê para a UTI Neonatal em uma unidade GAR de referência se ele apresentar algum sintoma relacionado à chikungunya. É importante que essa decisão seja feita por um profissional de saúde.,"Para os casos em que o RN apresentar alguma sintomatologia, ele deverá ser encaminhado à **UTI Neonatal**.",Fase Aguda,"#Sintomas, #Tratamento",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,90,1,100.0
chikungunya_qa_1010,Cuidador,Como devo proceder caso identifique um erro de imunização?,"Caso identifique um erro de imunização, você deve notificar imediatamente o erro ao Sistema Nacional de Vigilância Epidemiológica (SNVE) e seguir as orientações estabelecidas para o manejo deste tipo de evento. É importante que você tenha em mente que o erro de imunização é um evento evitável e não intencional, e a notificação deve ser feita de acordo com os procedimentos do Sistema Nacional de Vigilância Epidemiológica dos Eventos Supostamente Atribuíveis à Vacinação ou Imunização (ESAVI).",Esta Nota Técnica estabelece orientações para a notificação e o manejo de erros de imunização.,N/A (Geral),"#Notificação, #Manejo",Nota Técnica nº 642025-CGFAMDPNISVSAMS.md,93,1,100.0
chikungunya_qa_1011,Cuidador,O que devo fazer se identificar um erro de imunização?,"Se você identificar um erro de imunização, deve seguir as orientações estabelecidas para a notificação e o manejo desse erro, especificamente para a vacina chikungunya (recombinante e atenuada). É importante notificar o erro no âmbito do Sistema Nacional de Vigilância Epidemiológica (SNVE) dos Eventos Supostamente Atribuíveis à Vacinação ou Imunização (ESAVI), especialmente durante a estratégia piloto de vacinação em municípios prioritários.",Esta Nota Técnica estabelece orientações para a notificação e o manejo de erros de imunização envolvendo a **vacina chikungunya (recombinante e atenuada)**.,N/A (Geral),"#ErroDeImunização, #Notificação",Nota Técnica nº 642025-CGFAMDPNISVSAMS.md,93,2,100.0
chikungunya_qa_1012,Cuidador,Qual é a importância de notificar erros de imunização?,"Notificar erros de imunização é importante para garantir a segurança e a eficácia das vacinas, além de permitir a análise de eventos que possam ocorrer durante a vacinação. Essa notificação é realizada no âmbito do Sistema Nacional de Vigilância Epidemiológica (SNVE) dos Eventos Supostamente Atribuíveis à Vacinação ou Imunização (ESAVI), especialmente durante a estratégia piloto de vacinação em municípios prioritários.",Esta Nota Técnica estabelece orientações para a notificação e o manejo de erros de imunização.,N/A (Geral),"#ErroDeImunização, #Notificação",Nota Técnica nº 642025-CGFAMDPNISVSAMS.md,93,2,100.0
chikungunya_qa_1013,Paciente,O que é a vacina contra a chikungunya?,"A vacina contra a chikungunya é composta por vírus vivo atenuado da cepa 181/clone25 do vírus chikungunya, desenvolvida pela empresa Valneva Áustria GmbH. Ela é administrada via intramuscular em dose única de 0,5 mL. Essa vacina estimula o sistema imunológico a produzir uma resposta de defesa contra o vírus, sem causar a doença, induzindo anticorpos neutralizantes e imunidade celular específica.",A vacina chikungunya utilizada na estratégia piloto é composta por **vírus vivo atenuado da cepa 181/clone25** do vírus chikungunya (CHIKV)...,N/A (Geral),"#Vacinação, #Chikungunya",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,116,1,100.0
chikungunya_qa_1014,Paciente,Como a vacina funciona?,"A vacina funciona estimulando o sistema imunológico a produzir uma resposta de defesa contra o vírus chikungunya, criando anticorpos neutralizantes e promovendo imunidade celular específica, tudo isso sem causar a doença.","**Mecanismo:** estimula o sistema imunológico a produzir uma resposta de defesa contra o vírus sem causar a doença, com indução de anticorpos neutralizantes e imunidade celular específica",N/A (Geral),"#Mecanismo, #Imunidade",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,116,1,100.0
chikungunya_qa_1015,Paciente,Quando o vírus vacinal é eliminado do corpo?,"O vírus vacinal é eliminado do corpo após a vacinação, sendo detectado no sangue e na urina. A viremia foi observada em 90% das pessoas três dias após a vacinação, caiu para 17% após sete dias e não foi detectada após 15 dias.","O vírus atenuado foi detectado no sangue e na urina das pessoas vacinadas. Em ensaio clínico, a viremia foi observada em **90% dos indivíduos três dias após a vacinação**, reduzindo para 17% após sete dias, e **não foi detectada após 15 dias**.",N/A (Geral),"#Eliminação, #Vírus",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,116,1,100.0
chikungunya_qa_1016,Médica,Qual é a taxa de viremia após a vacinação?,"A viremia foi observada em 90% dos indivíduos três dias após a vacinação, reduzindo para 17% após sete dias, e não foi detectada após 15 dias.","Em ensaio clínico, a viremia foi observada em **90% dos indivíduos três dias após a vacinação**, reduzindo para 17% após sete dias, e **não foi detectada após 15 dias**.",N/A (Geral),"#Viremia, #DadosClinicos",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,116,1,100.0
chikungunya_qa_1017,Médica,Quais são os critérios para confirmar um caso de chikungunya após a vacinação?,"Os critérios para confirmar um caso de chikungunya após a vacinação incluem um resultado positivo no RT-PCR e o sequenciamento genético do vírus vacinal. O texto menciona que casos sem confirmação por RT-PCR, ou sequenciamento de vírus selvagem, ou confirmados para outro agravo são descartados.","Confirmado: RT-PCR positivo + sequenciamento genético do vírus vacinal. Descartado: sem confirmação por RT-PCR, ou sequenciamento de vírus selvagem, ou confirmado para outro agravo",N/A (Geral),"#Diagnóstico, #Critérios",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,128,1,100.0
chikungunya_qa_1018,Paciente,Quando eu devo coletar a amostra se começar a ter sintomas?,"A amostra deve ser coletada até o 5º dia após o início dos sintomas. O exame a ser realizado é a biologia molecular (RT-PCR). Se o vírus for detectável, será feito um sequenciamento genético para diferenciar entre o vírus selvagem e o vacinal.",Coleta de amostra: até **5º dia** após início dos sintomas,N/A (Geral),"#Sintomas, #Diagnóstico",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,130,1,100.0
chikungunya_qa_1019,Paciente,Qual exame é feito para verificar chikungunya?,"O exame feito para verificar chikungunya é a biologia molecular, conhecido como RT-PCR. A coleta da amostra deve ser realizada até o 5º dia após o início dos sintomas. Se o vírus for detectável, é realizado o sequenciamento genético para diferenciar entre o vírus selvagem e o vacinal.",Exame: biologia molecular (RT-PCR),N/A (Geral),"#Diagnóstico, #Tratamento",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,130,1,100.0
chikungunya_qa_1020,Médica,Qual é o método diagnóstico recomendado para chikungunya?,"O método diagnóstico recomendado para chikungunya é a biologia molecular através de RT-PCR, que deve ser realizado até o 5º dia após o início dos sintomas. Se o vírus for detectável, é indicado o sequenciamento genético para diferenciação entre vírus selvagem e vacinal.",Exame: biologia molecular (RT-PCR),N/A (Geral),#Diagnóstico,Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,130,1,100.0
chikungunya_qa_1021,Médica,Qual a conduta se o exame de RT-PCR for positivo?,"Se o exame de RT-PCR for positivo, deve-se proceder com o sequenciamento genético para diferenciação entre o vírus selvagem e o vacinal. A coleta da amostra deve ser realizada até o 5º dia após o início dos sintomas.",Se detectável: **sequenciamento genético** para diferenciação entre vírus selvagem e vacinal,N/A (Geral),"#Tratamento, #Diagnóstico",Nota Técnica nº 92026-CGFAMDPNISVSAMS.md,130,1,100.0
chikungunya_qa_1022,Paciente,Como posso melhorar minha movimentação nas articulações?,"Na fase aguda, você pode usar bandagens compressivas e fazer exercícios leves com cuidado. Além disso, órteses podem ajudar a manter suas articulações estáveis.",• Bandagens compressivas<br>• Exercícios ativos leves (cautela)<br>• Órteses,Fase Aguda,#Movimentação,SBR- Recomentações fisioterapeuticas.md,1,1,90.0
chikungunya_qa_1023,Médica,Qual é o tratamento indicado para dor persistente?,"A Estimulação Elétrica Nervosa Transcutânea (TENS) é indicada para alívio da dor, especialmente em casos de dor neuropática e persistente, mesmo com medicação.","A Estimulação Elétrica Nervosa Transcutânea (TENS) é útil para o alívio da dor, indicada principalmente para pacientes com dor persistente mesmo com medicação e para dor neuropática.",Fase Crônica/Subaguda,"#Tratamento, #Dor",SBR- Recomentações fisioterapeuticas.md,2,1,95.0
chikungunya_qa_1024,Médica,Quais são os tipos de exercícios que devem ser incorporados na cinesioterapia?,"Na cinesioterapia, devemos incluir exercícios passivos, ativos livres e ativos resistidos, começando com contrações isométricas, seguidas por isotônicas e isocinéticas.","Cinesioterapia (Exercícios): É a abordagem mais mencionada na literatura: Exercícios Progressivos: Passivos, ativos livres e ativos resistidos devem ser introduzidos progressivamente.",Fase Aguda,"#Cinesioterapia, #Exercícios",SBR- Recomentações fisioterapeuticas.md,3,1,95.0
chikungunya_qa_1025,Médica,Qual o papel da eletrotermofototerapia no tratamento de inflamações?,O uso de laser de baixa potência e ultrassom pode auxiliar no controle dos sintomas em processos inflamatórios articulares e tendíneos.,Eletrotermofototerapia: O uso de laser de baixa potência e ultrassom pode auxiliar no controle dos sintomas em processos inflamatórios articulares e tendíneos.,Fase Aguda,"#Terapia, #Tratamento",SBR- Recomentações fisioterapeuticas.md,3,2,90.0
chikungunya_qa_1026,Paciente,Posso usar compressa quente nas articulações para aliviar a dor da chikungunya?,"Na fase aguda, o uso de calor deve ser evitado. O calor pode aumentar a temperatura interna das articulações e piorar a resposta inflamatória, o que pode aumentar a dor e o inchaço. Prefira o uso de crioterapia (frio) sob orientação médica.",Contraindicação: O uso de calor deve ser evitado para prevenir o aumento da temperatura interna das articulações e não exacerbar a resposta inflamatória.,Fase Aguda,"#Contraindicação, #FaseAguda, #Calor",SBR- Recomentações fisioterapeuticas.md,0,1,100.0
chikungunya_qa_1027,Médica,Qual a principal contraindicação em relação à termoterapia na fase aguda da Chikungunya?,"O uso de calor é formalmente contraindicado na fase aguda. Ele deve ser evitado para prevenir o aumento da temperatura interna das articulações, o que poderia exacerbar a resposta inflamatória e agravar os sintomas articulares do paciente.",Contraindicação: O uso de calor deve ser evitado para prevenir o aumento da temperatura interna das articulações e não exacerbar a resposta inflamatória.,Fase Aguda,"#Contraindicação, #Termoterapia, #FaseAguda",SBR- Recomentações fisioterapeuticas.md,0,1,100.0
chikungunya_qa_1028,Paciente,O que posso fazer para aliviar a dor e o inchaço nas articulações?,"Você pode usar gelo para fazer crioterapia, além de tentar a terapia manual e TENS para ajudar a aliviar a dor e o inchaço.",• Crioterapia<br>• TENS<br>• Terapia manual,Fase Aguda,"#Dor, #Alívio",SBR- Recomentações fisioterapeuticas.md,1,1,95.0
chikungunya_qa_1029,Paciente,O que devo evitar se estiver com chikungunya?,"É importante evitar o uso de calor, pois isso pode piorar a inflamação nas articulações.",• Uso de calor (pode piorar a resposta inflamatória),Fase Aguda,"#Cuidados, #Inflamação",SBR- Recomentações fisioterapeuticas.md,1,1,95.0
chikungunya_qa_1030,Paciente,Quais cuidados devo ter com o meu corpo?,"É importante fazer exercícios leves para manter os movimentos das articulações, descansar quando necessário, usar órteses e evitar movimentos que causem dor.","Exercícios ativos devem ser orientados com intensidade leve para manter as funções articulares, com cautela para não exacerbar os sintomas inflamatórios. Deve-se indicar repouso relativo, uso de órteses e evitar movimentos que desencadeiem dor.",Fase Aguda,"#Cuidados, #Exercícios",SBR- Recomentações fisioterapeuticas.md,2,1,95.0
chikungunya_qa_1031,Cuidador,Como posso ajudar a melhorar a circulação do paciente?,"Você pode ajudar fazendo drenagem linfática manual e usando bandagens compressivas, o que pode melhorar a circulação linfática, especialmente em casos de inchaço.",Drenagem linfática manual pode ser associada a bandagens compressivas para indicar a melhoria da circulação linfática.,Fase Aguda,"#Circulação, #DrenagemLinfática",SBR- Recomentações fisioterapeuticas.md,2,1,95.0
chikungunya_qa_1032,Médica,Quais são as indicações para o uso de TENS?,"A TENS é indicada para alívio da dor, especialmente em pacientes com dor persistente, mesmo com medicação, e para dor neuropática.","A Estimulação Elétrica Nervosa Transcutânea (TENS) é útil para o alívio da dor, indicada principalmente para pacientes com dor persistente mesmo com medicação e para dor neuropática.",Fase Crônica/Subaguda,"#TENS, #Tratamento",SBR- Recomentações fisioterapeuticas.md,2,1,100.0
chikungunya_qa_1033,Médica,Quais cuidados devem ser tomados com o uso de calor em pacientes com inflamação?,O uso de calor deve ser evitado para prevenir o aumento da temperatura interna das articulações e não exacerbar a resposta inflamatória.,O uso de calor deve ser evitado para prevenir o aumento da temperatura interna das articulações e não exacerbar a resposta inflamatória.,Fase Aguda,"#Contraindicação, #Tratamento",SBR- Recomentações fisioterapeuticas.md,2,1,100.0
chikungunya_qa_1034,Médica,Quais são as dosagens recomendadas para os exercícios na cinesioterapia?,"Os exercícios devem ser introduzidos progressivamente, começando com contrações isométricas, seguidas por isotônicas e isocinéticas, conforme a tolerância do paciente, visando ganho de amplitude de movimento e força muscular.","Cinesioterapia (Exercícios): Exercícios Progressivos: Passivos, ativos livres e ativos resistidos devem ser introduzidos progressivamente (contrações isométricas, seguidas de isotônicas e isocinéticas) para ganho de amplitude de movimento (ADM) e força muscular.",Fase Aguda,"#Cinesioterapia, #Dosagem",SBR- Recomentações fisioterapeuticas.md,3,1,95.0
chikungunya_qa_1035,Médica,Quais são as indicações para a eletrotermofototerapia?,"A eletrotermofototerapia, que inclui o uso de laser de baixa potência e ultrassom, é indicada para controle dos sintomas em processos inflamatórios articulares e tendíneos.",Eletrotermofototerapia: O uso de laser de baixa potência e ultrassom pode auxiliar no controle dos sintomas em processos inflamatórios articulares e tendíneos.,Fase Aguda,"#Eletrotermofototerapia, #Indicações",SBR- Recomentações fisioterapeuticas.md,3,1,95.0
chikungunya_qa_1036,Médica,Quais técnicas de fisioterapia são indicadas para tendinites?,"Recomenda-se o uso de técnicas de mobilização de tecidos moles e mobilização articular, além de cinesioterapia focada na recuperação da amplitude de movimento e força.","Recursos Manuais Avançados: Técnicas de mobilização de tecidos moles e mobilização articular são indicadas para relaxamento, diminuição da tensão muscular e restauração da ADM indolor.",Fase Crônica/Subaguda,"#fisioterapia, #tendinites",SBR- Recomentações fisioterapeuticas.md,3,2,100.0
chikungunya_qa_1037,Paciente,Como posso melhorar a minha força muscular?,"É importante fazer exercícios progressivos, que incluem contrações isométricas, isotônicas e isocinéticas. Isso vai ajudar a aumentar sua força e a amplitude de movimento.","Exercícios Progressivos: Passivos, ativos livres e ativos resistidos devem ser introduzidos progressivamente (contrações isométricas, seguidas de isotônicas e isocinéticas) para ganho de amplitude de movimento (ADM) e força muscular.",Fase Aguda,"#força, #exercícios",SBR- Recomentações fisioterapeuticas.md,3,3,95.0
chikungunya_qa_1038,Médica,Quais são as indicações para a cinesioterapia em pacientes com dor inflamatória?,"A cinesioterapia deve incluir exercícios progressivos, alongamentos e treinamento proprioceptivo, com foco na reeducação do movimento e na recuperação de habilidades funcionais.","Cinesioterapia (Exercícios): É a abordagem mais mencionada na literatura: Exercícios Progressivos: Passivos, ativos livres e ativos resistidos devem ser introduzidos progressivamente.",Fase Crônica/Subaguda,"#cinesioterapia, #indicações",SBR- Recomentações fisioterapeuticas.md,3,3,95.0
chikungunya_qa_1039,Paciente,O que é a fisioterapia aquática e como pode me ajudar?,"A fisioterapia aquática é um tipo de tratamento que acontece na água. Ela ajuda a aliviar a dor, reduz o inchaço e melhora a mobilidade das articulações.","* **Fisioterapia Aquática:** Oferece alívio da dor, redução do edema, melhora da mobilidade articular e das habilidades funcionais.",Fase Crônica/Subaguda,"#fisioterapia, #água",SBR- Recomentações fisioterapeuticas.md,3,4,95.0
chikungunya_qa_1040,Paciente,Qual remédio posso tomar para aliviar a dor?,"Você pode tomar Paracetamol. A dose é de 60 mg por quilo do seu peso por dia, mas não pode passar de 4 gramas no total por dia. Outra opção é a Dipirona.","* **Tratamento Inicial:** Focado no controle da dor musculoesquelética localizada ou difusa com Paracetamol (60 mg/kg/dia, máx. 4g/dia) ou Dipirona.",Fase Aguda,"#Dores, #Remédios",SBR- Recomentações fisioterapeuticas.md,4,1,95.0
chikungunya_qa_1041,Paciente,O que fazer se a dor continuar muito forte?,"Se a dor for muito forte, você pode usar remédios como Tramadol ou uma combinação de Paracetamol com Codeína.",* **Persistência ou Dor Forte (EVA ≥ 7):** Considerar uso de opioides fracos (Tramadol ou Paracetamol/Codeína).,Fase Aguda,"#Dores, #Tratamento",SBR- Recomentações fisioterapeuticas.md,4,1,100.0
chikungunya_qa_1042,Médica,Qual a dose recomendada de Paracetamol para controle da dor?,"A dose recomendada de Paracetamol é de 60 mg/kg/dia, com um máximo de 4g/dia.","* **Tratamento Inicial:** Focado no controle da dor musculoesquelética localizada ou difusa com Paracetamol (60 mg/kg/dia, máx. 4g/dia) ou Dipirona.",Fase Aguda,"#Dosagem, #Tratamento",SBR- Recomentações fisioterapeuticas.md,4,1,100.0
chikungunya_qa_1043,Médica,Quais medicamentos são indicados para dor neuropática?,"Os medicamentos indicados para dor neuropática incluem Amitriptilina, Gabapentina, Pregabalina e Carbamazepina.","* **Dor Neuropática:** Uso de medicamentos como Amitriptilina, Gabapentina, Pregabalina ou Carbamazepina.",Fase Aguda,"#DorNeuropática, #Medicamentos",SBR- Recomentações fisioterapeuticas.md,4,1,100.0
